Season,Date,Location,Team,Opponent,Jersey,PlayerName,StarterFlag,Mins,ThreePt_Made_Att,ThreePtPct,FG_Made_Att,FGPct,FT_Made_Att,FTPct,Reb_Off,Reb_Def,Reb_Tot,PF,AST,TO,BLK,STL,Pts
2022-23,"Sat Aug 13, 2022","Montreal, QC",McGill Redbirds,Vermont Catamounts,23,Jacob Denault,0,1,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Aug 13, 2022","Montreal, QC",McGill Redbirds,Vermont Catamounts,33,Sedami-Habib Djossou,0,7,0-0,0.0,0-1,0.0,0-0,0.0,1,1,2,2,0,1,0,0,0
2022-23,"Sat Aug 13, 2022","Montreal, QC",McGill Redbirds,Vermont Catamounts,10,Christian Duvers,0,3,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,31,Aiden Warnholtz,1,37,2-6,33.3,5-11,45.5,4-4,100.0,0,5,5,1,3,11,0,1,16
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,3,Marjok Okado,1,31,0-5,0.0,6-14,42.9,0-0,0.0,1,2,3,2,0,5,1,1,12
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,33,Connor Vreeken,1,27,1-3,33.3,5-11,45.5,0-0,0.0,1,1,2,0,1,4,1,0,11
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,14,Evan Meyer,0,22,0-0,0.0,2-5,40.0,2-2,100.0,2,4,6,2,0,3,0,0,6
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,15,Emanuel Milon,0,14,0-2,0.0,2-7,28.6,1-2,50.0,1,2,3,1,1,1,0,1,5
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,23,Reginald Jean Seraphin,1,26,0-1,0.0,2-4,50.0,0-0,0.0,1,1,2,1,0,0,0,0,4
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,5,Ben Riley,0,21,0-1,0.0,1-3,33.3,0-2,0.0,0,0,0,1,0,3,0,0,2
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,21,Marko Braticevic,0,4,0-0,0.0,0-0,0.0,0-0,0.0,0,1,1,0,0,0,0,0,0
2022-23,"Sat Aug 13, 2022","Nassau, Bahamas",Carleton Ravens,Kentucky Wildcats,6,Bradley Louidon,1,18,0-0,0.0,0-4,0.0,0-0,0.0,2,4,6,2,1,1,0,0,0
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,9,Simon Chamberlain,1,37,6-11,54.5,14-23,60.9,2-3,66.7,2,6,8,1,3,2,0,0,36
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,3,Ankit Choudhary,1,34,6-10,60.0,10-14,71.4,3-3,100.0,1,9,10,4,7,7,0,4,29
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,7,Nathan Vergin,1,33,1-5,20.0,4-10,40.0,1-1,100.0,1,2,3,2,3,5,0,0,10
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,11,Lincoln Rosebush,0,12,0-1,0.0,4-8,50.0,0-0,0.0,2,3,5,0,1,1,0,0,8
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,0,Adrian Stevens,1,28,0-5,0.0,3-9,33.3,0-0,0.0,2,3,5,5,3,4,0,0,6
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,15,Akeem Clarke,0,18,0-0,0.0,1-2,50.0,1-1,100.0,2,2,4,3,3,1,0,1,3
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,2,Osezua Ibhawoh,0,4,0-0,0.0,1-1,100.0,0-0,0.0,0,1,1,1,1,0,0,0,2
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,12,Liam O'Leary-Orange,1,20,0-0,0.0,1-1,100.0,0-0,0.0,2,5,7,2,1,2,1,0,2
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,8,Khenyan Brown,0,1,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,1,0,0,0
2022-23,"Sat Aug 13, 2022","Toronto, ON",TMU Bold,St. Michael's Purple Knights,10,Isaiah McRae,0,13,0-0,0.0,0-1,0.0,0-0,0.0,0,2,2,3,3,1,0,2,0
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,13,Kevin Civil,1,36,2-14,14.3,4-18,22.2,4-5,80.0,1,6,7,1,4,4,0,3,14
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,12,Milan Robichaud,1,21,2-6,33.3,3-8,37.5,2-3,66.7,0,1,1,1,0,0,0,0,10
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,24,McFadden Jean,1,29,1-1,100.0,2-6,33.3,2-2,100.0,1,0,1,2,1,2,1,0,7
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,8,Cheick Dosso,1,25,0-0,0.0,2-8,25.0,2-2,100.0,3,6,9,1,2,0,1,0,6
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,20,Papa Khassoum Camara,0,15,1-1,100.0,2-3,66.7,1-2,50.0,1,2,3,5,2,3,1,2,6
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,9,Jonathan Noel-Jeune,1,25,0-2,0.0,2-7,28.6,2-2,100.0,0,6,6,2,1,2,1,1,6
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,7,Nicholas Bruyere,0,18,1-4,25.0,1-5,20.0,2-2,100.0,0,0,0,1,3,2,0,0,5
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,23,James Vaneus,0,11,0-0,0.0,1-2,50.0,1-2,50.0,0,0,0,1,0,2,0,0,3
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,23,Ahmed Salia Toure,0,4,0-0,0.0,1-1,100.0,0-0,0.0,0,3,3,2,0,2,0,0,2
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,15,Gabriel Dabe-Champagne,0,2,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,1,0,0,0,0,0
2022-23,"Sun Aug 14, 2022","Montreal, QC",UQAM Citadins,Vermont Catamounts,10,Aboubacar Lassidy Toure,0,14,0-3,0.0,0-3,0.0,0-0,0.0,2,2,4,3,0,1,0,1,0
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,21,Steve Mbida Abomo,1,37,0-4,0.0,7-15,46.7,8-8,100.0,8,8,16,1,2,4,0,1,22
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,9,Sami Jahan,1,30,1-4,25.0,3-12,25.0,2-2,100.0,1,4,5,0,2,1,0,1,9
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,8,Olu Nwoko,0,21,2-3,66.7,2-5,40.0,2-2,100.0,0,1,1,4,1,2,0,0,8
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,4,Alec Phaneuf,1,31,1-6,16.7,3-14,21.4,1-2,50.0,1,1,2,3,4,2,0,1,8
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,12,Griffyn Bibbings,1,16,2-3,66.7,2-5,40.0,0-0,0.0,1,2,3,2,1,2,1,0,6
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,3,Olivier Koumassou Bernier,1,27,1-5,20.0,2-10,20.0,0-0,0.0,3,3,6,0,3,2,0,2,5
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,13,Adrien Colas,0,5,1-2,50.0,1-3,33.3,1-2,50.0,0,2,2,1,0,0,0,0,4
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,10,Louis-Vincent Gauvin,0,16,0-0,0.0,0-0,0.0,2-2,100.0,0,1,1,1,2,2,1,1,2
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,6,Jean-Paul Gerges,0,16,0-2,0.0,0-5,0.0,0-0,0.0,1,1,2,1,1,1,0,0,0
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,5,Kai Tukker,0,1,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Mon Aug 15, 2022","Montreal, QC",Concordia Stingers,St. Michael's Purple Knights,7,Jack Vandenberg,0,3,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,11,James Woods,1,39,6-14,42.9,9-22,40.9,9-11,81.8,0,4,4,1,3,4,1,1,33
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,16,Sukhman Sandhu,1,37,4-10,40.0,5-11,45.5,9-10,90.0,1,11,12,0,4,2,0,0,23
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,4,Jamesley Jerome,0,18,0-0,0.0,5-6,83.3,0-0,0.0,1,5,6,3,1,5,0,2,10
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,10,Jack Cruz-Dumont,1,28,1-6,16.7,2-9,22.2,2-2,100.0,0,6,6,3,6,3,0,0,7
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,13,Tobi Akinkunmi,1,14,0-1,0.0,1-3,33.3,0-0,0.0,2,3,5,4,0,2,0,0,2
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,8,Triston Matthews,0,21,0-2,0.0,0-3,0.0,2-2,100.0,0,3,3,3,1,3,0,1,2
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,7,Brian Wallack,1,23,0-1,0.0,1-3,33.3,0-0,0.0,3,1,4,1,2,1,0,1,2
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,3,Luka Lizdek,0,12,0-0,0.0,0-0,0.0,0-2,0.0,0,1,1,2,1,2,0,1,0
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,0,Esaie Maurancy,0,6,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Tue Aug 16, 2022","Vancouver, BC",UBC Thunderbirds,UNLV Runnin' Rebels,14,Oliver Munt,0,2,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,13,Martynas Sabaliauskas,0,27,2-8,25.0,5-16,31.2,6-7,85.7,3,4,7,2,0,1,0,1,18
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,8,Noah Wharton,0,36,1-7,14.3,4-12,33.3,6-7,85.7,3,3,6,3,6,5,0,1,15
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,2,Jeffrey Tezo,1,23,1-1,100.0,5-9,55.6,2-3,66.7,0,1,1,4,3,4,0,1,13
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,15,Aidan Smith,1,23,3-7,42.9,3-8,37.5,0-0,0.0,0,1,1,2,1,2,0,0,9
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,3,Jackson Bayles,1,25,1-4,25.0,2-5,40.0,2-2,100.0,1,3,4,4,1,1,0,0,7
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,7,Parker Johnstone,1,29,2-3,66.7,2-5,40.0,0-0,0.0,0,3,3,4,3,5,0,0,6
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,14,Dylan Kalambay,0,11,0-0,0.0,1-1,100.0,0-2,0.0,1,2,3,2,0,1,0,0,2
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,21,Spencer Roberts,1,16,0-0,0.0,1-3,33.3,0-0,0.0,1,5,6,2,0,1,0,1,2
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,11,Aingar William,0,5,0-0,0.0,1-1,100.0,0-0,0.0,1,0,1,0,0,0,0,0,2
2022-23,"Wed Aug 17, 2022","Vancouver, BC",Calgary Dinos,UNLV Runnin' Rebels,22,Matei Vucenovic,0,5,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,14,Majok Madol,1,31,0-1,0.0,7-12,58.3,4-5,80.0,3,6,9,1,2,1,2,3,18
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,13,Carter Millar,1,18,2-4,50.0,5-8,62.5,6-7,85.7,1,3,4,2,3,4,0,1,18
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,3,Brayden Kuski,1,19,5-6,83.3,5-7,71.4,1-2,50.0,0,1,1,0,2,1,0,1,16
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,5,Nick Barnard,0,21,4-6,66.7,4-7,57.1,0-0,0.0,0,4,4,1,0,2,0,0,12
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,2,Matt Barnard,1,20,2-4,50.0,3-6,50.0,1-4,25.0,1,2,3,0,2,0,1,0,9
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,9,Nigel Warden,1,27,0-4,0.0,4-9,44.4,1-2,50.0,1,2,3,2,3,0,0,1,9
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,10,Zachary Hillis,0,12,0-0,0.0,0-2,0.0,3-4,75.0,0,1,1,2,0,0,0,0,3
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,7,Logan Neumann,0,13,0-0,0.0,1-3,33.3,0-0,0.0,0,1,1,3,0,1,0,0,2
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,4,Isaiah Bay,0,10,0-0,0.0,0-1,0.0,0-0,0.0,1,0,1,1,3,1,0,0,0
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,8,Cade Mather,0,13,0-0,0.0,0-2,0.0,0-0,0.0,1,0,1,3,1,2,0,0,0
2022-23,"Thu Aug 18, 2022","Regina, SK",Regina Cougars,Minot State Beavers,6,Dakota McBride-Marean,0,10,0-0,0.0,0-1,0.0,0-0,0.0,1,0,1,0,0,2,0,0,0
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,5,Dylan Kinley,0,0,5-8,62.5,6-10,60.0,3-3,100.0,0,7,7,1,3,4,1,2,20
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,11,Christopher Jackson,0,0,2-5,40.0,8-15,53.3,1-3,33.3,1,6,7,4,0,7,0,2,19
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,1,Courtney Anderson,0,0,2-7,28.6,5-14,35.7,0-2,0.0,0,2,2,0,1,7,0,1,12
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,15,Matthias Klim,0,0,1-3,33.3,2-6,33.3,2-2,100.0,1,6,7,3,1,1,5,3,7
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,14,Dario Lopez,0,0,2-3,66.7,2-6,33.3,0-0,0.0,1,2,3,3,0,3,0,0,6
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,10,Clay Kurtz,0,0,0-2,0.0,0-2,0.0,5-6,83.3,0,2,2,1,0,2,0,3,5
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,13,Uyi Ologhola,0,0,0-0,0.0,0-1,0.0,1-2,50.0,0,0,0,4,0,1,0,2,1
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,6,Jaydan Bains,0,0,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,8,Arminas Ilciukas,0,0,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,1,0,0,0,0,0
2022-23,"Fri Aug 19, 2022","Abbotsford, BC",UFV Cascades,UNLV Runnin' Rebels,2,Daniel McCullough,0,0,0-1,0.0,0-1,0.0,0-0,0.0,0,1,1,0,0,2,0,0,0
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,2,Matt Barnard,0,21,2-2,100.0,5-8,62.5,4-4,100.0,0,7,7,4,1,2,0,1,16
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,5,Nick Barnard,1,27,3-4,75.0,4-8,50.0,5-8,62.5,0,5,5,0,3,3,0,1,16
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,3,Brayden Kuski,1,28,2-8,25.0,3-12,25.0,7-9,77.8,0,1,1,2,2,2,0,1,15
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,9,Nigel Warden,0,23,1-2,50.0,3-6,50.0,0-0,0.0,0,3,3,0,1,2,1,0,7
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,14,Majok Madol,1,17,0-0,0.0,1-7,14.3,3-3,100.0,0,2,2,1,1,0,0,1,5
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,4,Isaiah Bay,0,12,0-1,0.0,1-2,50.0,2-2,100.0,2,2,4,2,0,2,0,0,4
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,6,Dakota McBride-Marean,0,11,1-1,100.0,1-1,100.0,1-2,50.0,0,1,1,2,0,0,0,0,4
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,8,Cade Mather,1,16,1-4,25.0,1-4,25.0,0-0,0.0,0,1,1,0,1,1,0,0,3
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,13,Carter Millar,1,13,0-1,0.0,1-3,33.3,0-0,0.0,1,3,4,2,2,2,0,1,2
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,10,Zachary Hillis,0,11,0-1,0.0,0-1,0.0,1-2,50.0,0,3,3,3,0,1,0,0,1
2022-23,"Fri Aug 19, 2022","Regina, SK",Regina Cougars,Minot State Beavers,7,Logan Neumann,0,14,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,1,1,2,0,0,0
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,22,Haris Elezovic,1,30,1-5,20.0,6-14,42.9,2-3,66.7,5,8,13,0,1,3,0,1,15
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,24,Kevin Li,1,21,3-7,42.9,4-11,36.4,1-1,100.0,0,1,1,2,0,2,0,0,12
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,6,Anthony Gervais,0,17,0-1,0.0,3-5,60.0,0-0,0.0,1,0,1,2,0,1,0,1,6
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,33,Sedami-Habib Djossou,0,19,0-0,0.0,2-5,40.0,0-1,0.0,1,0,1,1,0,0,0,1,4
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,15,Cameron Elliot,1,34,0-4,0.0,2-8,25.0,0-0,0.0,0,3,3,3,3,1,0,0,4
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,11,Sean Herscovitch,1,25,0-2,0.0,1-7,14.3,1-2,50.0,1,2,3,3,3,3,0,1,3
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,3,Matthew Barg,0,14,0-3,0.0,1-9,11.1,0-0,0.0,1,1,2,0,0,0,0,1,2
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,9,Zachary Lavoie-Toure,1,25,0-1,0.0,1-3,33.3,0-0,0.0,0,1,1,4,0,6,0,0,2
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,23,Jacob Denault,0,10,0-0,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,10,Christian Duvers,0,4,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,1,0,1,0
2022-23,"Sun Aug 21, 2022","Montreal, QC",McGill Redbirds,Oregon Ducks,20,Justin Hoyakem,0,1,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,1,0,0,0,0,0
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,41,Guillaume Pepin,1,27,3-6,50.0,6-17,35.3,5-6,83.3,0,7,7,0,3,2,0,0,20
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,12,Cole Newton,1,34,1-6,16.7,5-11,45.5,0-0,0.0,0,6,6,2,3,2,0,2,11
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,20,Thomas Chilton,1,26,1-2,50.0,4-8,50.0,0-0,0.0,1,3,4,3,0,0,0,1,9
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,14,Cole Newkirk,0,16,3-3,100.0,3-3,100.0,0-0,0.0,0,0,0,4,0,1,0,0,9
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,6,Liban Abdalla,0,15,2-3,66.7,3-6,50.0,0-0,0.0,0,2,2,3,1,1,0,0,8
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,11,Brock Newton,1,30,1-2,50.0,3-7,42.9,1-2,50.0,0,2,2,1,1,2,0,0,8
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,1,Sam Playter,1,24,1-2,50.0,2-5,40.0,0-0,0.0,1,4,5,4,2,1,0,1,5
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,23,Jacques-Melaine Guemeta,0,20,0-2,0.0,2-7,28.6,0-0,0.0,2,3,5,3,3,2,1,0,4
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,8,Steven Angenent,0,2,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Mon Aug 22, 2022","Ottawa, ON",Ottawa Gee Gees,Oregon Ducks,24,Salih Halawa,0,7,0-0,0.0,0-0,0.0,0-0,0.0,0,3,3,0,2,1,0,0,0
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,31,Aiden Warnholtz,1,32,4-12,33.3,6-18,33.3,0-2,0.0,2,5,7,3,3,3,0,1,16
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,33,Connor Vreeken,1,34,1-3,33.3,4-12,33.3,6-6,100.0,3,7,10,0,3,1,0,0,15
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,12,Wazir Latiff,1,30,1-6,16.7,2-9,22.2,3-4,75.0,0,0,0,3,1,3,0,0,8
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,3,Marjok Okado,0,25,0-3,0.0,2-11,18.2,2-2,100.0,0,4,4,0,2,0,0,1,6
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,15,Emanuel Milon,0,10,1-1,100.0,2-3,66.7,0-0,0.0,0,2,2,4,0,0,0,0,5
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,5,Ben Riley,0,8,0-0,0.0,2-2,100.0,1-3,33.3,1,0,1,0,1,0,0,0,5
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,14,Evan Meyer,0,12,0-0,0.0,2-3,66.7,0-1,0.0,2,1,3,5,0,0,0,0,4
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,11,Gebrael Samaha,0,5,0-0,0.0,1-2,50.0,0-0,0.0,2,2,4,0,0,0,0,0,2
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,10,Grant Shephard,1,18,0-1,0.0,1-8,12.5,0-0,0.0,1,3,4,3,0,2,1,0,2
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,6,Bradley Louidon,0,10,0-0,0.0,0-3,0.0,1-2,50.0,2,1,3,2,0,0,0,0,1
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,21,Marko Braticevic,0,2,0-1,0.0,0-1,0.0,0-0,0.0,0,0,0,0,0,0,0,0,0
2022-23,"Tue Aug 23, 2022","Ottawa, ON",Carleton Ravens,Oregon Ducks,23,Reginald Jean Seraphin,1,14,0-0,0.0,0-0,0.0,0-0,0.0,0,0,0,1,1,1,0,0,0
2022-23,"Thu Aug 25, 2022","Toronto, ON",McMaster Marauders,Oregon Ducks,11,Ay Osunde,1,24,4-7,57.1,7-16,43.8,0-0,0.0,1,2,3,2,3,5,1,0,18
2022-23,"Thu Aug 25, 2022","Toronto, ON",McMaster Marauders,Oregon Ducks,21,Mike Demagus,1,26,2-10,20.0,6-21,28.6,2-4,50.0,0,0,0,2,2,3,0,2,16
2022-23,"Thu Aug 25, 2022","Toronto, ON",McMaster Marauders,Oregon Ducks,31,Mychael Paulo,1,26,3-9,33.3,5-14,35.7,3-4,75.0,2,0,2,3,1,3,1,4,16
