Season,Date,Location,Team,Opponent,Abbr,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct,HomeAway
2022-23,2022-12-03,"Kelowna, BC",Regina Cougars,UBC Okanagan Heat,REG,3.0,Brayden Kuski,True,36,28.6,30.0,0.0,0,1,1,0,3,0,0,3,8,2,7,3,10,0,3,35.34,40.0,Away
2022-23,2022-12-03,"Kelowna, BC",Regina Cougars,UBC Okanagan Heat,REG,14.0,Majok Madol,True,7,0.0,25.0,0.0,1,3,4,3,0,0,0,0,2,0,0,1,4,0,0,25.0,25.0,Away
2022-23,2022-12-03,"Kelowna, BC",Regina Cougars,UBC Okanagan Heat,REG,9.0,Nigel Warden,True,36,0.0,12.5,0.0,2,0,2,2,1,3,0,4,2,0,5,1,8,0,0,12.5,12.5,Away
2022-23,2022-12-03,"Kelowna, BC",Regina Cougars,UBC Okanagan Heat,REG,1.0,Jalen Edwards,False,8,0.0,0.0,50.0,0,1,1,0,0,0,0,0,1,0,2,0,4,1,2,10.25,0.0,Away
2022-23,2022-12-03,"Kelowna, BC",Regina Cougars,UBC Okanagan Heat,REG,15.0,Hayden Collier,False,7,0.0,0.0,0.0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2022-12-03,"Kelowna, BC",Regina Cougars,UBC Okanagan Heat,REG,0.0,Asher Ndah,False,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,Away
2022-23,2022-12-03,"Kingston, ON",Queen's Gaels,Toronto Varsity Blues,QUE,7.0,Connor Kelly,True,40,61.5,64.7,0.0,1,1,2,4,5,1,0,0,30,8,13,11,17,0,0,88.24,88.24,Home
2022-23,2022-12-03,"Kingston, ON",Queen's Gaels,Toronto Varsity Blues,QUE,8.0,Cole Syllas,True,38,50.0,45.0,100.0,1,8,9,2,11,2,0,1,22,2,4,9,20,2,2,52.68,50.0,Home
2022-23,2022-12-03,"Kingston, ON",Queen's Gaels,Toronto Varsity Blues,QUE,9.0,Connor Keefe,True,35,0.0,63.6,0.0,4,7,11,1,7,3,0,0,14,0,0,7,11,0,2,58.92,63.64,Home
2022-23,2022-12-03,"Kingston, ON",Queen's Gaels,Toronto Varsity Blues,QUE,3.0,Luka Syllas,True,31,0.0,50.0,100.0,1,6,7,3,6,1,0,0,14,0,1,6,12,2,2,54.35,50.0,Home
2022-23,2022-12-03,"Kingston, ON",Queen's Gaels,Toronto Varsity Blues,QUE,4.0,David Ayon,False,22,25.0,50.0,66.7,1,2,3,3,2,1,0,1,9,1,4,3,6,2,3,61.48,58.33,Home
2022-23,2022-12-03,"Kingston, ON",Queen's Gaels,Toronto Varsity Blues,QUE,23.0,Michael Kelvin II,True,22,0.0,22.2,100.0,2,2,4,3,1,0,0,1,5,0,6,2,9,1,1,26.48,22.22,Home
2022-23,2022-12-03,"Kingston, ON",Queen's Gaels,Toronto Varsity Blues,QUE,14.0,Sebastian Campbell,False,7,0.0,0.0,0.0,0,3,3,2,1,1,0,0,0,0,2,0,3,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Kingston, ON",Queen's Gaels,Toronto Varsity Blues,QUE,30.0,Kai Dalen,False,5,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Kingston, ON",Toronto Varsity Blues,Queen's Gaels,TOR,3.0,Inaki Alvarez,True,33,75.0,63.6,75.0,1,2,3,2,1,4,0,1,40,6,8,14,22,6,8,78.37,77.27,Away
2022-23,2022-12-03,"Kingston, ON",Toronto Varsity Blues,Queen's Gaels,TOR,11.0,Callum Baker,True,40,37.5,47.4,87.5,0,2,2,0,4,1,0,2,28,3,8,9,19,7,8,62.17,55.26,Away
2022-23,2022-12-03,"Kingston, ON",Toronto Varsity Blues,Queen's Gaels,TOR,22.0,Anthony Daudu,False,31,66.7,62.5,0.0,1,8,9,2,2,1,0,2,14,4,6,5,8,0,0,87.5,87.5,Away
2022-23,2022-12-03,"Kingston, ON",Toronto Varsity Blues,Queen's Gaels,TOR,35.0,Ryan Rudnick,False,18,20.0,28.6,0.0,0,2,2,1,1,0,0,0,5,1,5,2,7,0,0,35.71,35.71,Away
2022-23,2022-12-03,"Kingston, ON",Toronto Varsity Blues,Queen's Gaels,TOR,15.0,Somachi Agbapu,True,33,0.0,33.3,0.0,3,4,7,4,1,0,0,0,4,0,0,2,6,0,2,29.07,33.33,Away
2022-23,2022-12-03,"Kingston, ON",Toronto Varsity Blues,Queen's Gaels,TOR,7.0,Noah Ngamba,True,26,0.0,0.0,100.0,1,1,2,1,2,2,0,0,2,0,1,0,2,2,2,34.72,0.0,Away
2022-23,2022-12-03,"Kingston, ON",Toronto Varsity Blues,Queen's Gaels,TOR,8.0,Lennart Weber,True,14,0.0,25.0,0.0,0,1,1,1,1,0,0,0,2,0,0,1,4,0,1,22.52,25.0,Away
2022-23,2022-12-03,"Kingston, ON",Toronto Varsity Blues,Queen's Gaels,TOR,23.0,Aleer Aleer-Leek,False,5,0.0,0.0,0.0,1,3,4,0,4,1,0,0,0,0,0,0,1,0,0,0.0,0.0,Away
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,1.0,Mason Bourcier,True,38,57.1,45.8,66.7,0,6,6,0,10,5,0,1,32,8,14,11,24,2,3,63.19,62.5,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,11.0,Daniel Stead,True,27,50.0,62.5,0.0,1,1,2,4,1,0,0,3,13,3,6,5,8,0,0,81.25,81.25,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,0.0,Tre Fillmore,True,25,60.0,57.1,100.0,0,0,0,0,0,0,2,0,12,3,5,4,7,1,1,80.65,78.57,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,5.0,David Mutabazi,True,28,0.0,40.0,100.0,0,6,6,3,0,4,0,0,12,0,0,4,10,4,4,51.02,40.0,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,21.0,Connor Platz,True,34,0.0,42.9,0.0,3,8,11,1,4,3,2,2,12,0,2,6,14,0,1,41.55,42.86,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,8.0,Vlad Mihaila,False,15,75.0,80.0,0.0,0,1,1,0,0,0,0,0,11,3,4,4,5,0,0,110.0,110.0,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,32.0,Jacob Fortune,False,9,0.0,100.0,0.0,1,1,2,1,0,0,0,0,4,0,0,2,2,0,0,100.0,100.0,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,14.0,Andrew Goertzen,False,6,0.0,66.7,0.0,1,1,2,2,1,0,0,0,4,0,0,2,3,0,0,66.67,66.67,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,27.0,Josh Belvin,False,9,0.0,50.0,0.0,0,1,1,1,0,1,0,0,2,0,0,1,2,0,0,50.0,50.0,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,2.0,Daniel Lybbert,False,5,0.0,0.0,0.0,1,1,2,0,2,0,0,1,0,0,0,0,2,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,16.0,Mitch Morgan,False,2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Langley, BC",Trinity Western Spartans,UFV Cascades,TWU,9.0,Marcus Shankar,False,2,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,1.0,Courtney Anderson,True,24,0.0,47.6,100.0,0,5,5,0,1,2,0,5,23,0,6,10,21,3,3,51.52,47.62,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,15.0,Matthias Klim,False,26,100.0,100.0,0.0,3,6,9,0,0,1,1,1,13,1,1,6,6,0,0,108.33,108.33,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,14.0,Dario Lopez,True,27,33.3,45.5,100.0,2,2,4,2,0,0,1,2,13,1,3,5,11,2,2,54.71,50.0,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,3.0,Dhivaan Bhogal,True,24,0.0,41.7,0.0,4,2,6,2,0,3,0,0,10,0,0,5,12,0,0,41.67,41.67,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,5.0,Dylan Kinley,False,22,0.0,33.3,100.0,2,4,6,0,2,2,0,0,9,0,7,4,12,1,1,36.17,33.33,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,7.0,Nolan Anderson,False,12,40.0,33.3,100.0,0,0,0,1,0,0,1,0,8,2,5,2,6,2,2,58.14,50.0,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,11.0,Christopher Jackson,False,24,0.0,28.6,0.0,1,4,5,2,3,0,0,0,4,0,5,2,7,0,0,28.57,28.57,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,10.0,Clay Kurtz,True,13,100.0,100.0,50.0,3,1,4,1,0,2,0,0,4,1,1,1,1,1,2,106.38,150.0,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,8.0,Arminas Ilciukas,False,1,0.0,100.0,0.0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,100.0,100.0,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,13.0,Uyi Ologhola,True,25,0.0,20.0,0.0,1,2,3,2,2,2,1,1,2,0,1,1,5,0,0,20.0,20.0,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,6.0,Jaydan Bains,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2022-12-03,"Langley, BC",UFV Cascades,Trinity Western Spartans,UFV,2.0,Daniel McCullough,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0.0,0.0,Away
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,3.0,Kymani Pollard,False,31,0.0,62.5,85.7,2,5,7,0,6,3,0,1,16,0,2,5,8,6,7,72.2,62.5,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,5.0,Kevin Ibula,False,19,40.0,44.4,75.0,0,2,2,3,1,1,0,2,13,2,5,4,9,3,4,60.41,55.56,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,40.0,Jeffrey Rodehutskors,True,19,0.0,50.0,100.0,2,4,6,5,0,2,4,1,12,0,0,5,10,2,2,55.15,50.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,4.0,Avery Hutcheson,True,32,0.0,50.0,50.0,3,4,7,2,3,2,0,4,11,0,1,5,10,1,2,50.55,50.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,6.0,Tag Layton,True,20,66.7,66.7,100.0,0,2,2,3,0,0,0,1,8,2,3,2,3,2,2,103.09,100.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,0.0,Angelo Mbituyimana,False,15,0.0,50.0,0.0,1,3,4,1,1,1,0,2,6,0,1,3,6,0,0,50.0,50.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,10.0,Shae Gibb,True,25,0.0,0.0,100.0,0,10,10,4,3,5,0,1,4,0,6,0,9,4,4,18.59,0.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,8.0,Jack-Henry Fox-Grey,False,12,0.0,50.0,0.0,1,1,2,1,1,0,0,0,2,0,0,1,2,0,0,50.0,50.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,22.0,Karter Fry,True,16,0.0,0.0,50.0,0,0,0,1,0,3,0,0,1,0,1,0,2,1,2,17.36,0.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,23.0,Alec Hillman,False,7,0.0,0.0,0.0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Lethbridge Pronghorns,Calgary Dinos,LET,9.0,Mabior Mabior,False,4,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,2.0,Jeffrey Tezo,False,24,33.3,36.4,60.0,1,2,3,4,0,4,0,0,15,1,3,4,11,6,10,48.7,40.91,Away
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,0.0,Ezeoha Santiago,True,31,66.7,37.5,0.0,3,1,4,1,0,2,0,0,14,2,3,6,16,0,1,42.58,43.75,Away
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,6.0,Javier Ramos-Yzquierdo,True,31,0.0,37.5,0.0,6,4,10,3,1,3,0,0,12,0,0,6,16,0,0,37.5,37.5,Away
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,3.0,Jackson Bayles,False,21,33.3,50.0,0.0,2,3,5,2,1,1,0,4,7,1,3,3,6,0,0,58.33,58.33,Away
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,10.0,Alan Spoonhunter,True,30,14.3,30.0,0.0,1,4,5,2,1,2,1,1,7,1,7,3,10,0,0,35.0,35.0,Away
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,21.0,Spencer Roberts,True,16,0.0,40.0,0.0,1,3,4,3,0,1,2,0,4,0,0,2,5,0,0,40.0,40.0,Away
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,8.0,Noah Wharton,True,23,25.0,16.7,50.0,0,3,3,4,2,3,0,1,4,1,4,1,6,1,2,29.07,25.0,Away
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,7.0,Parker Johnstone,False,18,0.0,20.0,0.0,1,1,2,1,1,2,0,0,2,0,0,1,5,0,2,17.01,20.0,Away
2022-23,2022-12-03,"Lethbridge, AB",Calgary Dinos,Lethbridge Pronghorns,CGY,11.0,Aingar William,False,6,0.0,0.0,0.0,1,2,3,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,Away
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,5.0,Tyson Dunn,True,36,50.0,81.2,66.7,3,2,5,4,11,5,1,4,29,1,2,13,16,2,3,83.72,84.38,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,9.0,Aryan Sharma,True,37,60.0,75.0,100.0,1,7,8,2,4,4,1,0,26,3,5,9,12,5,5,91.55,87.5,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,4.0,Jerric Palma,True,34,28.6,57.1,0.0,1,2,3,0,0,3,0,3,18,2,7,8,14,0,2,60.48,64.29,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,21.0,George Horn,True,22,0.0,80.0,0.0,0,3,3,3,1,0,1,0,8,0,0,4,5,0,0,80.0,80.0,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,7.0,Matteo Zagar,True,21,0.0,37.5,100.0,0,5,5,1,1,2,0,0,7,0,2,3,8,1,1,41.47,37.5,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,6.0,Cole Cruz-Dumont,False,18,33.3,50.0,0.0,0,0,0,2,3,0,0,1,5,1,3,2,4,0,0,62.5,62.5,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,10.0,John Vrdoljak,False,14,0.0,25.0,25.0,1,6,7,1,0,0,1,0,3,0,0,1,4,1,4,26.04,25.0,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,14.0,Tye Cotie,False,1,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,23.0,Ukasha Khan,False,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,8.0,Noah Otshudi,False,11,0.0,0.0,0.0,0,3,3,2,2,1,0,0,0,0,1,0,2,0,0,0.0,0.0,Home
2022-23,2022-12-03,"London, ON",Western Mustangs,Guelph Gryphons,WES,11.0,Isaiah Pemberton,False,2,0.0,0.0,0.0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0.0,0.0,Home
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,15.0,Emmanuel Ansah,True,29,50.0,58.8,100.0,2,6,8,3,5,3,1,3,26,5,10,10,17,1,1,74.54,73.53,Away
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,31.0,Dezayne Mingo,True,32,14.3,33.3,85.7,1,1,2,1,0,3,0,3,17,1,7,5,15,6,7,47.01,36.67,Away
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,6.0,Keenan Dowell,True,30,40.0,62.5,0.0,2,3,5,3,3,1,0,2,12,2,5,5,8,0,0,75.0,75.0,Away
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,5.0,Khalid Ismail,False,22,33.3,44.4,50.0,1,5,6,2,3,5,0,2,10,1,3,4,9,1,2,50.61,50.0,Away
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,32.0,Carl Veltmann,False,20,25.0,40.0,33.3,1,2,3,0,0,2,0,1,7,1,4,2,5,2,6,45.81,50.0,Away
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,22.0,Rasheed Weekes,True,29,100.0,25.0,50.0,0,4,4,3,0,0,0,0,6,1,1,2,8,1,2,33.78,31.25,Away
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,42.0,Viktoras Nausedas,False,15,0.0,50.0,75.0,2,1,3,2,1,1,0,0,5,0,0,1,2,3,4,66.49,50.0,Away
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,12.0,Jalen Mason,True,18,0.0,33.3,0.0,2,0,2,1,3,2,0,0,2,0,1,1,3,0,0,33.33,33.33,Away
2022-23,2022-12-03,"London, ON",Guelph Gryphons,Western Mustangs,GUE,10.0,Dylan McFee,False,5,0.0,0.0,0.0,1,1,2,2,0,1,0,0,0,0,2,0,3,0,0,0.0,0.0,Away
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,7.0,Samuel Chaput,True,35,40.0,58.3,80.0,0,4,4,1,2,2,0,1,20,2,5,7,12,4,5,70.42,66.67,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,22.0,Haris Elezovic,True,32,0.0,50.0,100.0,1,5,6,3,1,0,0,1,14,0,0,6,12,2,2,54.35,50.0,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,11.0,Sean Herscovitch,True,32,66.7,66.7,100.0,0,3,3,2,4,0,0,2,14,2,3,4,6,4,4,90.21,83.33,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,24.0,Kevin Li,False,23,50.0,42.9,0.0,0,1,1,2,1,4,0,0,9,3,6,3,7,0,0,64.29,64.29,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,15.0,Cameron Elliot,True,38,25.0,25.0,50.0,0,4,4,3,4,3,0,2,6,1,4,1,4,3,6,45.18,37.5,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,12.0,Ibrahim Gosselin-Diawara,True,14,0.0,50.0,0.0,0,0,0,3,0,4,0,0,2,0,0,1,2,0,0,50.0,50.0,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,9.0,Zachary Lavoie-Toure,False,20,0.0,50.0,0.0,0,1,1,3,2,1,0,1,2,0,0,1,2,0,0,50.0,50.0,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,13.0,Hans Riche,False,3,0.0,100.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,23.0,Jacob Denault,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Montreal, QC",McGill Redbirds,Bishop's Gaiters,MCG,5.0,Clement Veysset,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,10.0,Charles Robert,True,35,0.0,42.9,62.5,1,2,3,3,4,3,0,0,17,0,1,6,14,5,8,48.52,42.86,Away
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,14.0,Etienne Gagnon,True,29,0.0,50.0,100.0,5,7,12,1,2,1,0,1,12,0,4,5,10,2,2,55.15,50.0,Away
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,0.0,Tiernan McDougall,False,23,33.3,37.5,100.0,0,1,1,1,1,3,0,1,10,2,6,3,8,2,2,56.31,50.0,Away
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,13.0,Ambs Mathe,False,21,0.0,37.5,100.0,2,2,4,1,0,1,0,1,8,0,1,3,8,2,2,45.05,37.5,Away
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,2.0,Hisham Saleh,True,19,100.0,75.0,0.0,0,0,0,1,0,2,0,1,8,2,2,3,4,0,0,100.0,100.0,Away
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,8.0,Carl Dubois,True,32,33.3,25.0,0.0,1,1,2,4,3,1,0,0,6,2,6,2,8,0,0,37.5,37.5,Away
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,4.0,Obinna Dike-Nwagbara,True,21,50.0,33.3,0.0,0,0,0,2,3,3,0,1,3,1,2,1,3,0,0,50.0,50.0,Away
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,15.0,Daniel Gonzalez Longarela,False,11,0.0,0.0,0.0,0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,Away
2022-23,2022-12-03,"Montreal, QC",Bishop's Gaiters,McGill Redbirds,BIS,3.0,Zacharie Michaud,False,9,0.0,0.0,0.0,0,3,3,0,0,1,0,0,0,0,2,0,2,0,0,0.0,0.0,Away
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,12.0,Noah LaPierre,False,30,20.0,40.0,75.0,0,2,2,0,0,3,0,1,20,2,10,6,15,6,8,54.0,46.67,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,4.0,Danny Lukusa,True,28,0.0,30.0,81.8,2,3,5,3,1,1,0,0,15,0,0,3,10,9,11,50.54,30.0,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,23.0,D'Andre Johnson,False,28,0.0,37.5,100.0,1,4,5,3,4,1,1,0,14,0,2,3,8,8,8,60.76,37.5,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,14.0,Kevin Mervart,False,25,0.0,100.0,0.0,5,1,6,4,1,1,0,0,10,0,0,5,5,0,0,100.0,100.0,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,22.0,Ricardo Neves,True,34,0.0,66.7,100.0,1,5,6,3,4,0,0,0,10,0,1,4,6,2,2,72.67,66.67,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,8.0,David Bokanga,True,19,50.0,20.0,0.0,1,3,4,1,1,3,0,0,3,1,2,1,5,0,0,30.0,30.0,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,7.0,Darnaz Mabanza,True,10,100.0,33.3,0.0,0,0,0,1,1,0,0,0,3,1,1,1,3,0,0,50.0,50.0,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,13.0,Taijon Graham,False,10,0.0,0.0,0.0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,10.0,Jack Hagerty,False,6,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,9.0,Owen Hagerty,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"North Bay, ON",Nipissing Lakers,Waterloo Warriors,NIP,6.0,Hazara Jawanda,True,5,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2022-23,2022-12-03,"North Bay, ON",Waterloo Warriors,Nipissing Lakers,WAT,9.0,Kanayo Nnadi,True,32,33.3,61.5,100.0,0,2,2,1,2,2,0,0,24,2,6,8,13,6,6,76.73,69.23,Away
2022-23,2022-12-03,"North Bay, ON",Waterloo Warriors,Nipissing Lakers,WAT,24.0,Stefan Djukic,True,28,100.0,55.6,33.3,3,5,8,4,1,1,0,0,12,1,1,5,9,1,3,58.14,61.11,Away
2022-23,2022-12-03,"North Bay, ON",Waterloo Warriors,Nipissing Lakers,WAT,3.0,Kuel Thomas,True,30,20.0,33.3,100.0,1,1,2,3,4,6,0,1,9,1,5,3,9,2,2,45.55,38.89,Away
2022-23,2022-12-03,"North Bay, ON",Waterloo Warriors,Nipissing Lakers,WAT,13.0,Ethan Andrew,True,25,40.0,40.0,0.0,0,4,4,3,1,0,0,0,6,2,5,2,5,0,0,60.0,60.0,Away
