Season,Date,Location,Team,Opponent,Jersey,PlayerName,StarterFlag,Mins,3PT_Pct,FG_Pct,FT_Pct,Reb_O,Reb_D,Reb_T,PF,AST,TO,BLK,STL,Pts,3PTM,3PTA,FGM,FGA,FTM,FTA,TS_Pct,eFG_Pct,HomeAway
2024-25,2025-01-25,"Ottawa, ON",Ottawa Gee Gees,Laurentian Voyageurs,14.0,Ryan Harris,False,4,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Ottawa, ON",Ottawa Gee Gees,Laurentian Voyageurs,2.0,Will McCauley,False,5,0.0,0.0,0.0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Ottawa, ON",Ottawa Gee Gees,Laurentian Voyageurs,21.0,Josh Muoka,False,3,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Ottawa, ON",Ottawa Gee Gees,Laurentian Voyageurs,3.0,Wil Zylyk,False,5,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,9.0,Shawn Barthelemy,True,24,80.0,55.6,0.0,0,3,3,4,2,1,0,1,14,4,5,5,9,0,0,77.78,77.78,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,13.0,Ismael Konate,True,26,0.0,50.0,0.0,3,2,5,3,1,3,0,0,12,0,1,6,12,0,0,50.0,50.0,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,1.0,Nginyu Ngala,True,22,42.9,33.3,0.0,1,3,4,0,1,4,0,0,11,3,7,4,12,0,0,45.83,45.83,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,35.0,Keenan Morain,False,17,0.0,66.7,0.0,5,3,8,0,0,2,0,0,8,0,0,4,6,0,0,66.67,66.67,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,15.0,Toby Ezenwa,False,21,50.0,28.6,0.0,0,0,0,3,0,1,1,1,6,2,4,2,7,0,0,42.86,42.86,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,2.0,Ahmad Cidi-Jalloh,False,7,100.0,100.0,0.0,0,0,0,2,0,0,0,1,3,1,1,1,1,0,0,150.0,150.0,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,10.0,Jason Desjarlais,False,5,0.0,0.0,66.7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,75.76,0.0,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,24.0,Daniel Muila-Mwaka,True,14,0.0,25.0,0.0,2,3,5,0,0,4,0,0,2,0,0,1,4,0,0,25.0,25.0,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,55.0,Modou Fall Biteye,False,9,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,12.0,Evan Boudreau-Munro,False,12,0.0,0.0,0.0,0,1,1,1,1,1,0,1,0,0,2,0,3,0,2,0.0,0.0,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,3.0,Philippe Fandio,False,18,0.0,0.0,0.0,1,2,3,1,2,7,0,0,0,0,1,0,5,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Ottawa, ON",Laurentian Voyageurs,Ottawa Gee Gees,22.0,Favour Ugbah,True,24,0.0,0.0,0.0,1,3,4,0,1,0,0,0,0,0,1,0,2,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,4.0,Lamar Everd,True,29,0.0,33.3,75.0,1,3,4,4,1,1,0,1,14,0,5,4,12,6,8,45.1,33.33,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,9.0,Alberto Gordo,True,26,25.0,54.5,0.0,1,2,3,2,1,1,0,3,13,1,4,6,11,0,0,59.09,59.09,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,5.0,Shawn Maranan,True,35,100.0,80.0,0.0,0,1,1,2,4,1,0,1,12,4,4,4,5,0,0,120.0,120.0,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,10.0,Ryan Luke,True,22,25.0,55.6,0.0,0,5,5,3,1,1,0,1,11,1,4,5,9,0,0,61.11,61.11,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,7.0,Malachi Alexander,False,23,16.7,30.0,100.0,1,1,2,1,2,0,0,1,9,1,6,3,10,2,2,41.36,35.0,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,13.0,Donald Stewart,True,33,0.0,25.0,57.1,1,4,5,2,3,1,0,0,8,0,2,2,8,4,7,36.1,25.0,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,12.0,Elijah Mensah,False,11,0.0,42.9,0.0,3,4,7,1,2,0,0,0,6,0,1,3,7,0,2,38.07,42.86,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,2.0,Emmanuel Thomas,False,13,33.3,25.0,100.0,2,4,6,2,2,0,0,1,5,1,3,1,4,2,2,51.23,37.5,Away
2024-25,2025-01-25,"Regina, SK",Winnipeg Wesmen,Regina Cougars,0.0,Kato Jaro,False,8,0.0,0.0,0.0,1,1,2,2,0,2,0,0,0,0,1,0,1,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,4.0,Benjamin Kamba,True,33,40.0,45.5,50.0,1,2,3,1,1,5,0,1,15,2,5,5,11,3,6,54.99,54.55,Home
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,14.0,Christian Tabiri,False,23,0.0,60.0,50.0,2,3,5,2,1,2,0,0,13,0,3,6,10,1,2,59.74,60.0,Home
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,11.0,Jamie White,True,28,40.0,25.0,100.0,1,4,5,2,1,2,0,0,12,2,5,3,12,4,4,43.6,33.33,Home
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,2.0,Lodie Kenyi,True,34,33.3,36.4,66.7,1,8,9,0,5,3,0,1,11,1,3,4,11,2,3,44.64,40.91,Home
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,7.0,Zachary Hillis,False,21,0.0,66.7,66.7,2,2,4,4,0,3,1,0,6,0,1,2,3,2,3,69.44,66.67,Home
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,8.0,Cade Mather,True,24,0.0,33.3,0.0,0,3,3,2,0,0,0,1,2,0,2,1,3,0,0,33.33,33.33,Home
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,12.0,Arinze Emeka-Anyakwo,True,22,0.0,0.0,25.0,4,2,6,0,0,1,2,1,1,0,0,0,3,1,4,10.5,0.0,Home
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,3.0,Jordan Persad,False,14,0.0,0.0,50.0,0,1,1,3,0,1,0,1,1,0,0,0,3,1,2,12.89,0.0,Home
2024-25,2025-01-25,"Regina, SK",Regina Cougars,Winnipeg Wesmen,10.0,Kaz Dornstauder,False,1,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,23.0,Lu Dalil,False,17,0.0,53.8,75.0,2,3,5,1,1,0,0,1,17,0,0,7,13,3,4,57.59,53.85,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,8.0,Jack-Henry Fox-Grey,True,31,50.0,40.0,100.0,2,8,10,3,2,3,1,0,13,3,6,4,10,2,2,59.74,55.0,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,9.0,Bryce Solis,False,23,60.0,57.1,0.0,0,2,2,0,3,0,0,1,11,3,5,4,7,0,0,78.57,78.57,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,0.0,Angelo Mbituyimana,True,26,25.0,27.3,100.0,1,4,5,2,4,1,0,0,9,1,4,3,11,2,2,37.88,31.82,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,10.0,Shae Gibb,True,32,0.0,50.0,100.0,0,5,5,1,3,3,0,2,8,0,2,3,6,2,2,58.14,50.0,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,33.0,Sebastian Perez,True,22,0.0,40.0,25.0,2,6,8,1,3,1,0,0,5,0,0,2,5,1,4,36.98,40.0,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,22.0,Karter Fry,False,6,50.0,50.0,0.0,0,0,0,0,0,0,0,0,3,1,2,1,2,0,0,75.0,75.0,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,1.0,Brady Baines,True,21,0.0,0.0,66.7,0,1,1,1,1,1,0,0,2,0,4,0,5,2,3,15.82,0.0,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,4.0,Avery Hutcheson,False,17,0.0,33.3,0.0,2,3,5,2,1,0,0,1,2,0,1,1,3,0,0,33.33,33.33,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,6.0,Jaxen Perrett,False,4,0.0,100.0,0.0,1,0,1,0,1,1,0,0,2,0,0,1,1,0,0,100.0,100.0,Away
2024-25,2025-01-25,"Saskatoon, SK",Lethbridge Pronghorns,Saskatchewan Huskies,5.0,Kevin Ibula,False,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,1.0,Emmanuel Bonsu,True,32,28.6,23.1,80.0,0,6,6,1,4,3,1,0,12,2,7,3,13,4,5,39.47,30.77,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,2.0,Easton Thimm,True,30,0.0,46.2,0.0,4,7,11,1,2,1,0,1,12,0,0,6,13,0,0,46.15,46.15,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,0.0,Freddy Kapinga,True,33,33.3,33.3,50.0,1,1,2,2,4,3,1,2,8,1,3,3,9,1,2,40.49,38.89,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,8.0,Dylan Miller,True,24,28.6,30.0,0.0,0,2,2,2,2,0,1,0,8,2,7,3,10,0,0,40.0,40.0,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,3.0,Dylan Boughen,False,20,0.0,33.3,100.0,0,2,2,0,1,0,2,0,4,0,1,1,3,2,2,51.55,33.33,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,21.0,Ourael Mulugeta,False,3,100.0,100.0,0.0,0,0,0,0,0,1,0,0,3,1,1,1,1,0,0,150.0,150.0,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,14.0,Seth Jones,False,6,0.0,100.0,0.0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,100.0,100.0,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,11.0,Ryker Wuttke,True,17,0.0,50.0,0.0,0,1,1,1,0,0,0,1,2,0,0,1,2,0,0,50.0,50.0,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,12.0,Griffin Sharkey,False,18,0.0,0.0,50.0,0,1,1,0,1,0,0,0,1,0,1,0,2,1,2,17.36,0.0,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,7.0,Maverick Burke,False,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,9.0,Mohamed Jabateh,False,8,0.0,0.0,0.0,0,1,1,4,2,2,0,0,0,0,0,0,2,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Saskatoon, SK",Saskatchewan Huskies,Lethbridge Pronghorns,5.0,Benjamin Rose,False,4,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,5.0,Simeon Smith,True,32,25.0,37.5,66.7,1,4,5,2,2,2,0,4,19,1,4,6,16,6,9,47.6,40.62,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,12.0,Emanuel Otong,True,29,33.3,45.5,75.0,2,3,5,1,0,2,1,0,14,1,3,5,11,3,4,54.86,50.0,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,21.0,Yashar Greaves-Saddat,True,31,0.0,45.5,75.0,0,8,8,3,2,2,1,0,13,0,4,5,11,3,4,50.94,45.45,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,14.0,Ryan Wasylyshyn,True,28,0.0,50.0,66.7,6,6,12,1,0,2,2,2,10,0,0,3,6,4,6,57.87,50.0,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,8.0,Justice Gordon,True,22,25.0,16.7,100.0,1,0,1,2,0,0,0,1,5,1,4,1,6,2,2,36.34,25.0,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,7.0,Lorenzo Barbieri,False,29,0.0,40.0,0.0,0,2,2,0,4,3,0,6,4,0,1,2,5,0,0,40.0,40.0,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,10.0,Dawson Winegard,False,11,0.0,100.0,50.0,0,2,2,0,0,2,0,2,3,0,0,1,1,1,2,79.79,100.0,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,22.0,Segun Akimbulumo,False,12,0.0,0.0,50.0,0,1,1,2,0,2,0,0,1,0,0,0,2,1,2,17.36,0.0,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Windsor Lancers,Algoma Thunderbirds,6.0,David Madamidola,False,6,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.0,0.0,Away
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,11.0,Kur Mayuom,True,33,50.0,50.0,0.0,1,3,4,4,2,4,0,3,13,3,6,5,10,0,0,65.0,65.0,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,6.0,Ibrahima Yansane,True,30,28.6,33.3,100.0,1,4,5,3,0,0,2,1,11,2,7,3,9,3,3,53.29,44.44,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,9.0,Khamani Steckler,False,23,0.0,38.5,0.0,3,9,12,2,0,0,0,2,10,0,0,5,13,0,0,38.46,38.46,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,23.0,Austin Nzige-Nyambok,False,18,50.0,60.0,100.0,1,1,2,4,2,5,0,1,8,1,2,3,5,1,1,73.53,70.0,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,21.0,Jean-Michael Senatus,True,19,50.0,37.5,0.0,0,4,4,2,2,2,1,2,7,1,2,3,8,0,0,43.75,43.75,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,8.0,Adong Dut,True,15,100.0,66.7,0.0,2,2,4,2,2,0,1,0,5,1,1,2,3,0,0,83.33,83.33,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,2.0,Alex Semenov,True,19,0.0,28.6,0.0,1,1,2,0,4,2,0,0,4,0,2,2,7,0,0,28.57,28.57,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,1.0,Kal-El Alejo,False,19,0.0,0.0,0.0,0,2,2,1,2,3,0,0,0,0,3,0,6,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,24.0,Raef Calura,False,21,0.0,0.0,0.0,0,0,0,2,0,4,0,0,0,0,2,0,4,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Sault Ste. Marie, ON",Algoma Thunderbirds,Windsor Lancers,20.0,Jean-Luc Cubahiro,False,3,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"St. John's, NL",Memorial Sea-Hawks,Saint Mary's Huskies,15.0,Norm Burry,True,38,42.9,37.5,75.0,2,4,6,1,1,2,0,0,18,3,7,6,16,3,4,50.68,46.88,Home
2024-25,2025-01-25,"St. John's, NL",Memorial Sea-Hawks,Saint Mary's Huskies,6.0,River Drefers,True,36,25.0,28.6,71.4,0,4,4,0,3,4,0,3,14,1,4,4,14,5,7,40.98,32.14,Home
2024-25,2025-01-25,"St. John's, NL",Memorial Sea-Hawks,Saint Mary's Huskies,9.0,Joshua Reimer,True,39,0.0,37.5,50.0,1,6,7,1,6,2,1,4,13,0,3,6,16,1,2,38.51,37.5,Home
2024-25,2025-01-25,"St. John's, NL",Memorial Sea-Hawks,Saint Mary's Huskies,24.0,Jodick Moudiandambu,True,26,66.7,42.9,50.0,1,2,3,1,0,0,0,1,10,2,3,3,7,2,4,57.08,57.14,Home
2024-25,2025-01-25,"St. John's, NL",Memorial Sea-Hawks,Saint Mary's Huskies,7.0,Zack Weenk,False,17,33.3,60.0,0.0,0,4,4,0,0,0,0,0,7,1,3,3,5,0,0,70.0,70.0,Home
2024-25,2025-01-25,"St. John's, NL",Memorial Sea-Hawks,Saint Mary's Huskies,0.0,Cameron Stanford,False,24,0.0,66.7,0.0,3,4,7,2,0,3,1,0,4,0,0,2,3,0,0,66.67,66.67,Home
2024-25,2025-01-25,"St. John's, NL",Memorial Sea-Hawks,Saint Mary's Huskies,12.0,Joshua Francis,True,18,0.0,100.0,0.0,0,3,3,4,1,1,0,1,2,0,0,1,1,0,0,100.0,100.0,Home
2024-25,2025-01-25,"St. John's, NL",Memorial Sea-Hawks,Saint Mary's Huskies,1.0,Bower Isaacs,False,2,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,4.0,Jasha'jaun Downey,True,30,42.9,44.0,0.0,2,5,7,3,1,3,0,2,28,6,14,11,25,0,0,56.0,56.0,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,3.0,Jayrell Diggs,True,36,11.1,35.7,100.0,0,3,3,4,1,5,0,2,12,1,9,5,14,1,1,41.55,39.29,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,32.0,Eliel Nsoseme,True,31,0.0,22.2,83.3,6,9,15,3,0,2,3,1,9,0,0,2,9,5,6,38.66,22.22,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,33.0,Tjark Lademacher,True,29,20.0,37.5,0.0,0,5,5,4,2,0,0,2,7,1,5,3,8,0,0,43.75,43.75,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,7.0,Marc-Denault Gabriel,True,8,50.0,50.0,0.0,1,3,4,1,0,0,0,0,3,1,2,1,2,0,0,75.0,75.0,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,10.0,Jackson Enyinna,False,5,0.0,0.0,100.0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,2,113.64,0.0,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,12.0,Aidan MacDonald,False,11,0.0,100.0,0.0,0,2,2,1,1,1,0,0,2,0,0,1,1,0,0,100.0,100.0,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,2.0,Jonah Crowther,False,31,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,6,0,9,0,0,0.0,0.0,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,15.0,Mason Thurber,False,6,0.0,0.0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,Away
2024-25,2025-01-25,"St. John's, NL",Saint Mary's Huskies,Memorial Sea-Hawks,5.0,Devawn White,False,14,0.0,0.0,0.0,1,0,1,3,2,1,1,1,0,0,0,0,2,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,8.0,Lennart Weber,True,30,25.0,71.4,100.0,1,6,7,0,4,2,0,5,22,1,4,10,14,1,1,76.18,75.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,3.0,Inaki Alvarez,True,36,50.0,53.3,25.0,0,5,5,1,6,4,1,1,21,4,8,8,15,1,4,62.65,66.67,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,14.0,Simeon Jeffers,True,37,20.0,46.2,62.5,3,4,7,0,1,3,0,1,18,1,5,6,13,5,8,54.48,50.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,22.0,Anthony Daudu,True,20,66.7,66.7,50.0,0,4,4,4,1,1,1,1,8,2,3,2,3,2,4,84.03,100.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,35.0,Ryan Rudnick,False,23,66.7,66.7,100.0,0,3,3,2,2,1,1,0,8,2,3,2,3,2,2,103.09,100.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,21.0,Quarry Whyne,True,20,0.0,66.7,100.0,0,1,1,5,1,0,0,1,6,0,1,2,3,2,2,77.32,66.67,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,9.0,Aaron Uppal,False,11,50.0,66.7,0.0,0,0,0,2,0,2,1,1,5,1,2,2,3,0,1,72.67,83.33,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,23.0,Rohan Scott-Smith,False,6,0.0,100.0,0.0,0,0,0,3,0,0,0,1,4,0,0,2,2,0,0,100.0,100.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,12.0,Carl Cleophat,False,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,20.0,Panashe Dumbu,False,5,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,2.0,Lucas Prekovic,False,1,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,6.0,David Ramirez,False,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Toronto, ON",Toronto Varsity Blues,McMaster Marauders,5.0,Michael Zenon Reiss,False,12,0.0,0.0,0.0,1,0,1,2,3,0,0,0,0,0,0,0,3,0,0,0.0,0.0,Home
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,21.0,Mike Demagus,True,38,20.0,42.1,87.5,1,2,3,1,2,6,1,1,24,1,5,8,19,7,8,53.29,44.74,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,11.0,Ay Osunde,False,26,25.0,35.3,0.0,1,3,4,1,0,2,0,0,14,2,8,6,17,0,0,41.18,41.18,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,6.0,Tyler Garcia,True,31,50.0,25.0,75.0,2,2,4,4,2,0,0,3,11,2,4,3,12,3,4,39.97,33.33,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,4.0,Daniel Graham,True,25,40.0,33.3,100.0,0,1,1,2,0,2,0,1,7,2,5,2,6,1,1,54.35,50.0,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,33.0,Riaz Saliu,True,30,0.0,75.0,50.0,1,5,6,4,0,1,0,0,7,0,0,3,4,1,2,71.72,75.0,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,12.0,Brendan Amoyaw,True,22,0.0,100.0,0.0,3,2,5,5,1,5,1,3,4,0,0,2,2,0,0,100.0,100.0,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,44.0,Kwaku Agyapong,False,13,0.0,0.0,33.3,1,0,1,0,0,0,0,0,1,0,0,0,1,1,3,21.55,0.0,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,9.0,Ares Culley-Bremner,False,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,0.0,Alex DiFrancesco,False,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Toronto, ON",McMaster Marauders,Toronto Varsity Blues,23.0,Jeremiah Francis,False,13,0.0,0.0,0.0,2,0,2,5,0,0,0,1,0,0,3,0,5,0,0,0.0,0.0,Away
2024-25,2025-01-25,"Toronto, ON",Lakehead Thunderwolves,York Lions,1.0,Chris Sagl,True,29,58.3,64.7,66.7,3,3,6,1,2,4,0,2,31,7,12,11,17,2,3,84.61,85.29,Away
2024-25,2025-01-25,"Toronto, ON",Lakehead Thunderwolves,York Lions,11.0,Nathan Bilamu,True,35,37.5,47.1,100.0,0,3,3,1,8,1,1,2,22,3,8,8,17,3,3,60.04,55.88,Away
